DMQ_RESP_GENDER,DMQ_RESP_AGE_RECODED,DMQ_REGION,DMQ_HHCMP10,DMQ_KIDS02,DMQ_UK02EDU,DMQ_UK01MAR,DMQ_UK02INC,DMQ_UK02ETH,DMQ_EMP01,DMQ_EMP01_RECODED,UK01SG,DMQ_UK01SG_RECODED,Q2089090438Edibleinsects,Q2089090438Labgrownmeatsometimesreferredtoasculturedmeatorcu,Q2089090438Plantbasedproteins,Q2011120850,Q2055782931,Q2021612575,Q2018263715Labgrownmeatsometimesreferredtoasculturedmeatorcu,Q2018263715Edibleinsectsegmealwormsgrasshoppers,Q2018263715Plantbasedproteinsegsoyhempseedquinoa,Q2081472983__1,Q2081472983__2,Q2081472983__3,Q2081472983__4,Q2081472983__5,Q2081472983__6,Q2081472983__7,Q2081472983__8,Q2081472983__9,Q2081472983__10,Q2081472983__11,Q2081472983__12,Q2081472983__13,Q2081472983__14,Q2081472983__15,Q2081472983__16,Q2014663130__1,Q2014663130__2,Q2014663130__3,Q2014663130__4,Q2014663130__5,Q2014663130__6,Q2014663130__7,Q2014663130__8,Q2014663130__9,Q2014663130__10,Q2014663130__11,Q2014663130__12,Q2014663130__13,Q2014663130__14,Q2048926487__1,Q2048926487__2,Q2048926487__3,Q2048926487__4,Q2048926487__5,Q2048926487__6,Q2048926487__7,Q2048926487__8,Q2048926487__9,Q2048926487__10,Q2048926487__11,Q2048926487__12,Q2048926487__13,Q2048926487__14,Q2048926487__15,Q2048926487__16,Q2076922591__1,Q2076922591__2,Q2076922591__3,Q2076922591__4,Q2076922591__5,Q2076922591__6,Q2076922591__7,Q2076922591__8,Q2076922591__9,Q2076922591__10,Q2076922591__11,Q2076922591__12,Q2076922591__13,Q2076922591__14,Q2076922591__15,Q2076922591__16,Q2030507574__1,Q2030507574__2,Q2030507574__3,Q2030507574__4,Q2030507574__5,Q2030507574__6,Q2030507574__7,Q2030507574__8,Q2030507574__9,Q2030507574__10,Q2030507574__11,Q2030507574__12,Q2030507574__13,Q2030507574__14,Q2010395150__1,Q2010395150__2,Q2010395150__3,Q2010395150__4,Q2010395150__5,Q2010395150__6,Q2010395150__7,Q2010395150__8,Q2010395150__9,Q2010395150__10,Q2010395150__11,Q2010395150__12,Q2010395150__13,Q2010395150__14,Q2010395150__15,Q2010395150__16,Q2064542117__1,Q2064542117__2,Q2064542117__3,Q2064542117__4,Q2064542117__5,Q2064542117__6,Q2064542117__7,Q2064542117__8,Q2064542117__9,Q2064542117__10,Q2064542117__11,Q2064542117__12,Q2064542117__13,Q2064542117__14,Q2064542117__15,Q2064542117__16,Q2001302316__1,Q2001302316__2,Q2001302316__3,Q2001302316__4,Q2001302316__5,Q2001302316__6,Q2001302316__7,Q2001302316__8,Q2001302316__9,Q2001302316__10,Q2001302316__11,Q2001302316__12,Q2001302316__13,Q2001302316__14,Q2073788224__1,Q2073788224__2,Q2073788224__3,Q2073788224__4,Q2073788224__5,Q2073788224__6,Q2073788224__7,Q2073788224__8,Q2073788224__9,Q2073788224__10,Q2073788224__11,Q2073788224__12,Q2073788224__13,Q2073788224__14,Q2073788224__15,Q2073788224__16,Q2053017755,Q2079418049Wholeedibleinsects,Q2079418049Groundintoafoodforaddedproteinegbreadburgersfalaf,Q2079418049Madeintosweetsorjellies,Q2079418049Madeintobeveragesegsportsdrinksproteinshakes,Q2079418049Amealorproteinreplacement,DPWeight
2,5,5,3,0,6,1,9,5,2,1,3,2,1,1,1,1,1,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,5,5,4,.61155
1,2,2,1,0,3,1,3,2,4,2,5,4,2,1,1,2,2,1,4,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3,4,2,1.59167
2,3,10,5,3,5,3,6,2,1,1,2,1,2,2,1,2,4,3,2,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,1,1,2,.53326
2,1,7,1,0,5,1,6,2,1,1,3,2,2,1,2,2,1,4,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0, ,1,3,1,1,4,.7597
1,3,4,2,1,7,1,10,2,1,1,1,1,1,1,1,1,1,1,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0, ,1,1,1,1,1,.836
1,3,4,4,2,6,3,9,2,1,1,2,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, ,1,6,1,2,1,.836
1,3,4,4,2,6,3,9,2,1,1,2,1,1,1,1,1,2,5,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, ,1,2,2,1,6,.836
1,4,2,4,2,6,3,9,12,1,1,2,1,1,1,1,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0, ,2,2,2,2,2,.6818
2,2,4,3,1,6,3,9,2,2,1,3,2,1,1,1,3,3,4,5,5,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,5,5,5,5,.88166
1,3,6,4,2,3,2,9,2,1,1,2,1,1,1,1,1,1,5,5,5,7,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,5,5,5,5,.85861
2,1,5,1,0,5,1,2,2,1,1,5,4,1,1,1,1,2,2,2,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0, ,2,1,1,2,2,.82586
2,3,6,4,2,7,3,9,2,2,1,3,2,1,3,1,1,2,3,3,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,5,6,5,5,.66778
2,1,5,1,0,6,1,8,18,1,1,3,2,1,1,1,2,2,4,4,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , ,4,1,1,4,2,.74279
2,2,5,3,2,4,3,4,2,1,1,3,2,1,1,2,2,1,3,3,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0, ,4,3,1,3,1,.87001
2,3,5,2,0,5,2,6,2,2,1,5,4,2,2,2,3,3,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , ,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,4,4,4,4,4,.71336
2,1,2,2,0,6,1,6,9,8,2,6,4,2,3,3,3,2,4,4,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,2,3,1,4,3,1.13868
2,2,6,4,2,7,3,7,2,1,1,2,1,1,2,1,2,3,3,3,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , ,3,2,3,3,1,.83507
2,2,9,3,1,6,3,1,18,2,1,5,4,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0, ,1,1,1,1,1,.99441
1,2,7,1,0,5,2,6,2,1,1,2,1,1,1,2,2,2,5,3,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0, , , , , , , , , , , , , , , , , ,2,1,1,2,1,1.41431
2,2,9,2,0,5,2,8,2,1,1,3,2,3,2,2,2,3,4,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,2,2,3,.89439
1,2,7,3,1,6,2,6,2,1,1,2,1,1,1,1,1,2,2,2,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , , , , , , ,4,2,2,3,2,1.41431
2,2,6,3,1,3,2,4,2,2,1,5,4,3,3,3,3,5,3,5,5,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , ,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , ,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,5,5,5,5,1.00677
1,3,5,3,1,4,2,6,2,3,1,2,1,1,1,1,1,1,1,7,2,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,4,1,2,1,2,.82495
1,4,7,2,1,6,3,6,2,1,1,2,1,1,1,1,1,6,6,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,2,6,6,3,.75312
1,2,9,1,1,2,3,8,4,1,1,4,3,2,1,2,4,2,5,3,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,3,2,2,4.04409
2,2,4,2,0,6,3,5,12,1,1,2,1,3,2,1,2,5,5,2,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , ,3,2,3,1,2,.81308
2,2,2,6,2,5,1,2,9,1,1,3,2,1,1,1,2,2,2,2,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,3,2,2,2,2,.80554
1,2,5,1,0,6,1,5,2,1,1,2,1,3,3,3,5,3,2,4,4,3,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , , , , , , ,3,2,3,4,2,1.38284
1,3,2,3,1,3,3,5,2,1,1,4,3,1,2,1,1,2,3,1,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, ,2,2,2,3,1,2.17289
1,2,6,1,0,6,1,9,2,1,1,2,1,3,1,2,3,3,2,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,3,5,3,1.43926
2,1,8,4,2,2,3,6,2,1,1,3,2,2,1,1,1,1,5,4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0, ,6,2,2,3,1,.78466
2,3,8,4,2,3,2,7,2,1,1,4,3,1,2,1,1,4,4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , , , , , , ,5,5,5,5,5,1.31951
2,2,2,2,0,3,2,11,2,5,2,6,4,2,1,1,3,3,3,3,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,1,2,3,2,3,1.3337
2,3,7,4,2,5,3,7,2,2,1,2,1,2,3,1,2,2,2,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0, ,1,1,1,1,1,.60516
1,3,6,4,2,4,3,6,2,6,2,4,3,1,1,2,1,2,2,2,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,2,4,2,2.07866
1,1,9,2,0,5,1,8,18,1,1,2,1,1,1,1,2,2,6,2,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , ,3,2,4,4,4,.66414
2,2,5,3,1,5,3,8,2,1,1,4,3,2,2,1,4,2,2,2,7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,3,3,1,1.69376
1,3,9,1,0,6,1,9,2,1,1,2,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0, ,1,1,1,2,1,.84806
2,4,8,4,2,7,3,8,2,3,1,2,1,3,2,3,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0, , , , , , , , , , , , , , , , ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , , , , , , ,5,2,5,5,6,.69215
2,3,10,3,1,5,3,7,2,1,1,4,3,2,2,2,3,3,4,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,3,1.12574
1,1,6,4,0,5,1,5,2,3,1,2,1,1,1,1,1,4,4,2,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,4,4,5,5,.6724
2,3,8,6,4,5,3,6,2,6,2,5,4,2,4,1,1,6,4,6,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,5,5,5,5,1.12216
1,2,4,5,3,6,3,9,2,1,1,2,1,2,2,1,1,2,3,4,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0, , , , , , , , , , , , , , , , , ,5,2,3,2,2,1.40136
2,2,2,4,2,3,3,7,2,1,1,3,2,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0, ,1,1,1,1,1,.80554
1,3,1,3,1,6,2,9,2,2,1,3,2,1,1,1,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,3,2,2,2,2,1.21362
2,3,9,2,2,6,3,8,2,1,1,3,2,3,4,4,1,6,3,4,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,4,4,5,7,.65959
2,5,5,3,0,4,3,7,2,6,2,3,2,2,1,1,2,4,2,2,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , ,5,5,5,5,5,.91067
2,3,7,3,1,6,3,7,18,1,1,1,1,2,2,1,2,2,3,3,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0, ,3,2,2,1,3,.60516
2,3,1,4,2,2,3,9,2,1,1,2,1,1,1,1,1,1,5,1,6,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,.62238
